Date|License|Event Name|Login Code|Report Type|Source File|Failure|Failure Reason|Failure Code|Safety Score|Productivity Score|Maintenance Score|Total Score|Maximum Bucket Height|Number of Collisions Between Bucket And Truck|Number of Times Bucket Passed Over Truck Cabin|Average Bucket Fill Factor|Average Bucket Height|Average Cycle Time|Average Distance Between Bucket And Truck Rail|Average Dumping Height of Material|Average Material Per Pass|Execution Time|Fuel Burned|Highest RPM Speed Setting Used|Number of Buckets to Load Truck|Number of Trucks Loaded|Productivity|Time Spent Stopped|Time Spent Swinging Left|Time Spent Swinging Right|Trucks Incorrectly Spotted|Volume of Material Dumped into Truck|Volume of Material Moved|Number of Bucket Collisions with Ground While Stopped|Number of Bucket Slams|Time Spent Counter Rotating|Time Spent Digging Over Final Drive|Number Of Passes To Move Material
3/7/2026 11:19:00 AM|Construction Simulator Experience|Daytona Bike Week|7244620769|3|EXC - Truck Loading - 07-03-26-11.19.xml|False|||66.67|38.89|25.00|40.00|5.395668|0|3|66.04848|2.22296|10.16648|1.356621|1.935268|3.595391|268.0572|1.091445|10|7|2|338.0019|206.5902|52.05605|37.49396|1|6.538642|25.16773|9|8|1.576167|0|
3/7/2026 10:44:00 AM|Construction Simulator Experience|Daytona Bike Week|7634642508|3|EXC - Truck Loading - 07-03-26-10.44.xml|False|||100.00|72.22|25.00|68.00|6.76699|0|0|83.9134|2.519201|5.485981|1.340393|2.016396|6.373057|251.0755|1.04992|10|8|1|731.2241|200.9834|56.26513|65.24902|0|10.95041|50.99791|17|10|2.381708|0|
3/6/2026 2:08:00 PM|Construction Simulator Experience|Daytona Bike Week|8145981300|3|EXC - Truck Loading - 06-03-26-14.08.xml|False|||100.00|72.22|25.00|68.00|6.027084|0|0|104.9394|2.427902|7.492439|1.546088|2.11225|7.190245|249.4329|0.9877872|10|6|1|624.0673|203.4686|47.05216|46.53174|0|9.419405|43.23971|8|6|1.095482|0|
3/6/2026 1:56:00 PM|Construction Simulator Experience|Daytona Bike Week|7276993164|3|EXC - Truck Loading - 06-03-26-13.56.xml|False|||100.00|38.89|25.00|44.00|6.882403|0|0|72.86619|2.695357|20.47602|1.574486|2.350461|5.74893|342.351|1.423696|10|4|1|243.663|256.5817|28.13156|20.67736|0|3.76921|23.17174|2|7|5.275505|0|
3/6/2026 1:49:00 PM|Construction Simulator Experience|Daytona Bike Week|5704473938|3|EXC - Truck Loading - 06-03-26-13.49.xml|False|||100.00|50.00|25.00|52.00|5.187216|0|0|104.623|2.409781|11.00016|1.543821|2.109213|8.752879|289.1704|1.185044|10|6|1|653.8088|228.5273|72.08972|35.32821|0|9.129368|52.51728|7|6|0.2581982|0|
3/6/2026 1:47:00 PM|Construction Simulator Experience|Daytona Bike Week|9132974231|3|EXC - Truck Loading - 06-03-26-13.47.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|22.22|25.00|28.00|6.828586|3|0|84.13634|2.126207|35.37918|0.9812239|1.223945|9.231599|303.2584|1.262798|10|4|1|438.3556|238.6158|23.89081|33.05846|1|0|36.9264|20|6|5.745172|0|
3/6/2026 1:42:00 PM|Construction Simulator Experience|Daytona Bike Week|4792574142|3|EXC - Truck Loading - 06-03-26-13.42.xml|False|||0.00|38.89|25.00|32.00|7.112523|1|2|73.70553|2.103985|38.55661|1.792728|2.49475|4.106524|326.3905|1.283501|10|3|1|226.4693|258.0073|21.39523|24.20387|0|3.248437|20.53262|40|5|3.158624|0|
3/6/2026 1:42:00 PM|Construction Simulator Experience|Daytona Bike Week|4079695007|3|EXC - Truck Loading - 06-03-26-13.42.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|38.89|25.00|40.00|7.543709|0|0|56.40207|2.249434|37.93664|1.613235|2.612101|4.435183|307.2104|1.291457|10|1|1|259.8652|217.5543|15.30546|12.87283|1|1.439413|22.17591|26|2|1.161282|0|
3/6/2026 1:36:00 PM|Construction Simulator Experience|Daytona Bike Week|3132180280|3|EXC - Truck Loading - 06-03-26-13.36.xml|False|||100.00|66.67|25.00|64.00|5.832706|0|0|107.8602|2.786058|6.926862|1.669763|2.251047|6.108573|256.8859|1.063845|10|7|1|599.9376|211.9798|69.9254|45.48295|0|10.89046|42.80987|9|8|2.406425|0|
3/6/2026 1:26:00 PM|Construction Simulator Experience|Daytona Bike Week|7707125178|3|EXC - Truck Loading - 06-03-26-13.26.xml|False|||33.33|38.89|25.00|36.00|4.959422|1|0|90.27003|2.333793|12.61192|1.11115|1.805338|4.408328|362.0973|1.520311|10|6|1|439.2567|294.409|50.55621|29.958|0|9.428516|44.18157|20|10|0.9211302|0|
3/6/2026 1:17:00 PM|Construction Simulator Experience|Daytona Bike Week|7705277195|3|EXC - Truck Loading - 06-03-26-13.17.xml|False|||100.00|83.33|25.00|76.00|6.104285|0|0|100.4331|2.679386|6.686324|1.40363|2.195321|5.255569|248.6146|1.030527|10|8|1|608.8154|195.9233|57.46983|39.33852|0|11.01394|42.04456|6|8|3.665267|0|
3/6/2026 1:12:00 PM|Construction Simulator Experience|Daytona Bike Week|6785754121|3|EXC - Truck Loading - 06-03-26-13.12.xml|False|||66.67|27.78|25.00|32.00|7.455482|0|0|48.49553|2.484176|13.57636|1.259801|1.815199|2.492367|307.5398|1.29173|10|2|1|233.6191|266.2296|24.37829|22.02791|0|1.575679|19.95755|31|6|0.8584504|0|
3/6/2026 1:10:00 PM|Construction Simulator Experience|Daytona Bike Week|4705019634|3|EXC - Truck Loading - 06-03-26-13.10.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|38.89|50.00|44.00|6.214118|1|0|82.76592|2.548752|10.83286|1.417126|1.767831|6.925096|300.7684|1.262242|10|7|1|663.1107|239.1856|39.57419|20.90517|0|8.518944|55.40077|5|8|0|0|
3/6/2026 12:57:00 PM|Construction Simulator Experience|Daytona Bike Week|9204872002|3|EXC - Truck Loading - 06-03-26-12.57.xml|False|||66.67|66.67|25.00|60.00|5.969009|1|0|98.26507|2.752668|6.265947|1.011724|1.796969|5.67213|249.4653|1.03159|10|8|1|656.5036|189.7765|40.67445|41.5881|0|10.9665|45.49301|6|9|0.0546278|0|
3/6/2026 12:57:00 PM|Construction Simulator Experience|Daytona Bike Week|9206809290|3|EXC - Truck Loading - 06-03-26-12.57.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|38.89|25.00|44.00|5.199775|0|0|113.0311|2.083633|31.42957|1.624645|2.03992|10.5875|300.4612|1.233027|10|3|1|401.506|249.4402|28.07124|13.28406|0|4.836958|33.51027|14|5|5.491392|0|
3/6/2026 12:55:00 PM|Construction Simulator Experience|Daytona Bike Week|2762024245|3|EXC - Truck Loading - 06-03-26-12.55.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|5.56|100.00|28.00|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
3/6/2026 12:43:00 PM|Construction Simulator Experience|Daytona Bike Week|3056133352|3|EXC - Truck Loading - 06-03-26-12.43.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|33.33|50.00|40.00|7.887715|0|0|58.70993|2.769801|15.99497|1.725988|2.405752|6.534568|309.6071|1.296706|10|4|1|564.1022|266.5173|20.87607|18.95319|0|4.503178|48.5139|8|4|0|0|
3/6/2026 12:38:00 PM|Construction Simulator Experience|Daytona Bike Week|2054300392|3|EXC - Truck Loading - 06-03-26-12.38.xml|False|||66.67|66.67|25.00|60.00|6.766841|0|1|104.4331|2.673332|8.808577|1.417399|1.97035|8.091143|259.0819|1.086588|10|7|1|787.0335|209.6784|68.36933|41.30479|0|11.10198|56.6406|5|7|1.373083|0|
3/6/2026 12:31:00 PM|Construction Simulator Experience|Daytona Bike Week|0705901931|3|EXC - Truck Loading - 06-03-26-12.31.xml|False|||66.67|72.22|50.00|68.00|5.732646|1|0|98.99555|2.337555|3.615983|1.429416|2.179291|4.939363|227.1551|0.9386972|10|9|1|706.2773|191.0692|45.62877|42.12092|0|11.8041|44.56515|6|9|0|0|
3/6/2026 12:29:00 PM|Construction Simulator Experience|Daytona Bike Week|4133022475|3|EXC - Truck Loading - 06-03-26-12.29.xml|False|||66.67|66.67|25.00|60.00|5.80314|1|0|72.50861|2.339458|5.424477|1.533148|2.290019|2.934625|257.4844|1.070682|10|8|1|492.8297|211.3554|52.82791|40.48367|0|9.714968|35.24888|22|8|2.033661|0|
3/6/2026 12:26:00 PM|Construction Simulator Experience|Daytona Bike Week|8286125716|3|EXC - Truck Loading - 06-03-26-12.26.xml|False|||66.67|72.22|25.00|64.00|5.448478|1|0|109.2752|2.287454|7.076298|1.650203|2.163677|7.031392|243.8769|1.020949|10|7|1|727.1622|195.487|49.51699|21.00673|0|10.16023|49.26057|6|7|2.685051|0|
3/6/2026 12:26:00 PM|Construction Simulator Experience|Daytona Bike Week|8282288690|3|EXC - Truck Loading - 06-03-26-12.26.xml|False|||66.67|66.67|50.00|64.00|5.287207|3|0|114.8366|2.452026|4.289676|1.135168|1.402793|7.479777|251.3903|1.044788|10|8|1|856.9048|209.3821|67.49268|69.39711|0|12.20884|59.83821|14|9|0|0|
3/6/2026 12:20:00 PM|Construction Simulator Experience|Daytona Bike Week|7064981614|3|EXC - Truck Loading - 06-03-26-12.20.xml|False|||66.67|61.11|50.00|60.00|5.779606|1|0|92.2019|2.292749|4.530408|1.288439|2.00314|7.830046|244.4954|1.024525|10|8|1|1037.626|204.5287|63.81297|44.96962|0|12.08365|70.4708|13|8|0|0|
3/6/2026 12:11:00 PM|Construction Simulator Experience|Daytona Bike Week|5704702846|3|EXC - Truck Loading - 06-03-26-12.11.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|22.22|25.00|32.00|6.778186|0|0|92.96033|2.727854|30.56188|1.061676|1.852175|5.676187|302.5258|1.264115|10|5|3|337.7277|241.5082|28.43678|14.52736|2|5.520371|28.38093|2|6|1.355178|0|
3/6/2026 12:09:00 PM|Construction Simulator Experience|Daytona Bike Week|9049100152|3|EXC - Truck Loading - 06-03-26-12.09.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|16.67|50.00|24.00|7.233011|1|0|70.75099|2.644257|18.17686|0.69926|1.413383|3.506583|310.8333|1.299436|10|3|1|243.6746|241.4916|27.07573|20.44988|1|2.550626|21.0395|8|6|0|0|
3/6/2026 12:00:00 PM|Construction Simulator Experience|Daytona Bike Week|4012552465|3|EXC - Truck Loading - 06-03-26-12.00.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|5.56|100.00|28.00|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
3/6/2026 12:00:00 PM|Construction Simulator Experience|Daytona Bike Week|3217049750|3|EXC - Truck Loading - 06-03-26-12.00.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|27.78|50.00|36.00|5.784273|3|0|93.43831|2.585288|12.10142|1.247827|1.57416|5.181259|304.6409|1.20518|10|7|2|428.5955|270.6745|38.29781|29.16738|1|9.007596|36.26881|7|7|0|0|
3/6/2026 11:59:00 AM|Construction Simulator Experience|Daytona Bike Week|5134910499|3|EXC - Truck Loading - 06-03-26-11.59.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|27.78|25.00|28.00|8.06249|1|0|55.61364|2.158757|18.67452|1.397655|1.959446|6.673399|300.3973|1.167358|10|3|1|319.8995|230.5015|26.48435|19.65736|0|3.712156|26.6936|7|2|0.1070912|0|
3/6/2026 11:58:00 AM|Construction Simulator Experience|Daytona Bike Week|5132837966|3|EXC - Truck Loading - 06-03-26-11.58.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|38.89|25.00|40.00|5.982971|2|0|92.97797|2.684429|16.2171|1.285646|2.037708|5.420583|307.3427|1.2836|10|6|1|507.9437|259.1508|37.63004|17.20479|0|7.554955|43.36466|21|8|7.532682|0|
3/6/2026 11:53:00 AM|Construction Simulator Experience|Daytona Bike Week|4014137298|3|EXC - Truck Loading - 06-03-26-11.53.xml|False|||66.67|55.56|25.00|52.00|6.804279|1|0|110.0803|1.749193|5.153001|1.150488|1.901695|9.704449|219.1825|0.7732415|10|6|1|957.979|179.2514|46.83842|39.22627|0|8.700261|58.32561|11|8|0.8072329|0|
3/6/2026 11:52:00 AM|Construction Simulator Experience|Daytona Bike Week|2563906004|3|EXC - Truck Loading - 06-03-26-11.52.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|22.22|50.00|36.00|6.325371|0|0|115.908|2.507699|71.06952|0|0|10.14001|303.4146|1.23602|10|0|2|120.3107|204.4838|10.498|9.064779|2|0.08280369|10.14001|0|1|1.003775|0|
3/6/2026 11:51:00 AM|Construction Simulator Experience|Daytona Bike Week|6017817198|3|EXC - Truck Loading - 06-03-26-11.51.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|22.22|25.00|28.00|6.349488|1|0|94.64919|2.337845|15.47492|1.336499|1.384568|6.325994|304.6328|1.281816|10|6|1|448.5447|233.8537|25.88691|19.4559|1|8.485823|37.95596|6|7|1.123396|0|
3/6/2026 11:43:00 AM|Construction Simulator Experience|Daytona Bike Week|9732220696|3|EXC - Truck Loading - 06-03-26-11.43.xml|False|||100.00|66.67|25.00|64.00|6.086226|0|0|100.1302|2.392294|7.449462|1.501604|2.103812|3.721634|274.3273|1.147468|10|7|1|342.3955|217.2804|45.34188|44.28071|0|9.661295|26.09123|5|8|1.497296|0|
3/6/2026 11:30:00 AM|Construction Simulator Experience|Daytona Bike Week|3309044344|3|EXC - Truck Loading - 06-03-26-11.30.xml|False|||100.00|66.67|0.00|60.00|5.482715|0|0|98.99828|2.116639|8.633158|1.464345|2.033117|4.198329|230.5666|0.9567977|10|9|1|664.8503|182.9687|62.76847|49.33346|0|11.28192|42.58118|13|9|4.487819|0.311183|
3/5/2026 3:12:00 PM|Construction Simulator Experience|Daytona Bike Week|8045141016|3|EXC - Truck Loading - 05-03-26-15.12.xml|False|||66.67|27.78|50.00|36.00|5.07154|2|0|76.04272|2.562668|10.93748|1.496967|1.87951|3.905053|330.7939|1.37707|10|4|1|425.6478|267.1481|37.72946|22.03678|0|5.964745|39.11158|24|6|0|0|
3/5/2026 3:02:00 PM|Construction Simulator Experience|Daytona Bike Week|0040766731|3|EXC - Truck Loading - 05-03-26-15.02.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|27.78|50.00|36.00|5.142444|2|0|101.3841|2.219658|31.58441|0.7511587|1.281846|6.058554|307.0442|1.282285|10|4|1|426.2083|267.6769|16.5256|12.43541|0|4.217366|36.35133|12|4|0|0|
3/5/2026 2:53:00 PM|Construction Simulator Experience|Daytona Bike Week|3865699170|3|EXC - Truck Loading - 05-03-26-14.53.xml|False|||100.00|33.33|25.00|40.00|6.173595|0|0|73.71302|2.567095|20.08131|1.55785|2.037135|2.672436|273.6673|1.142444|10|5|1|246.3304|232.1976|38.14512|19.1666|0|6.550989|18.72572|15|5|1.247666|0|
3/5/2026 2:52:00 PM|Construction Simulator Experience|Daytona Bike Week|3864799846|3|EXC - Truck Loading - 05-03-26-14.52.xml|False|||66.67|72.22|50.00|68.00|6.085732|1|0|104.9948|2.450075|4.769471|1.40599|2.199495|7.273091|257.2431|1.081015|10|8|1|1018.096|212.8466|58.20595|46.49739|0|13.69177|72.7495|4|9|0|0|
3/5/2026 2:39:00 PM|Construction Simulator Experience|Daytona Bike Week|5616189652|3|EXC - Truck Loading - 05-03-26-14.39.xml|False|||100.00|50.00|0.00|48.00|6.90696|0|0|74.85068|3.029858|11.18019|1.714146|2.607633|6.06175|307.4109|1.284522|10|5|1|429.5108|212.3886|55.3255|32.33011|0|7.018343|36.67675|23|6|3.094296|1.099638|
3/5/2026 2:38:00 PM|Construction Simulator Experience|Daytona Bike Week|9787677044|3|EXC - Truck Loading - 05-03-26-14.38.xml|False|||100.00|66.67|25.00|64.00|5.396586|0|0|81.67041|2.380124|6.874381|1.338321|2.149242|8.761292|269.4669|1.129021|10|7|1|822.9236|222.4977|57.68467|40.86761|0|9.940287|61.5974|3|7|2.893856|0|
3/5/2026 2:35:00 PM|Construction Simulator Experience|Daytona Bike Week|8502923871|3|EXC - Truck Loading - 05-03-26-14.35.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|33.33|50.00|36.00|8.217489|2|0|96.46229|2.649135|13.53287|1.347141|1.438697|6.590794|315.6418|1.306204|10|4|1|601.3616|279.8016|23.90269|7.630867|0|5.944401|52.72635|11|7|0|0|
3/5/2026 2:32:00 PM|Construction Simulator Experience|Daytona Bike Week|6812054629|3|EXC - Truck Loading - 05-03-26-14.32.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|38.89|50.00|48.00|5.760559|0|0|104.637|2.837788|13.80419|1.267433|1.871248|8.931663|310.0075|1.30112|10|6|1|623.39|254.5502|40.02721|26.3245|0|8.89516|53.6821|3|6|0|0|
3/5/2026 2:31:00 PM|Construction Simulator Experience|Daytona Bike Week|3044008057|3|EXC - Truck Loading - 05-03-26-14.31.xml|False|||100.00|61.11|25.00|60.00|5.485161|0|0|112.7018|1.559641|4.22515|1.458045|1.99679|7.689081|242.9451|0.9901354|10|7|1|797.5662|198.0655|40.96375|27.85549|0|10.49848|53.82357|2|7|3.998757|0|
3/5/2026 2:19:00 PM|Construction Simulator Experience|Daytona Bike Week|7659875081|3|EXC - Truck Loading - 05-03-26-14.19.xml|False|||66.67|55.56|25.00|52.00|5.982487|1|0|103.087|2.368826|9.069515|1.524287|2.09075|5.786215|277.669|1.157235|10|7|1|525.1311|229.399|39.63157|33.6374|0|10.41331|40.50351|7|7|2.046199|0|
3/5/2026 2:19:00 PM|Construction Simulator Experience|Daytona Bike Week|3522389995|3|EXC - Truck Loading - 05-03-26-14.19.xml|False|||66.67|50.00|25.00|48.00|6.630566|1|0|76.26347|2.495096|7.930016|1.754781|2.660464|7.331899|285.3544|1.117914|10|7|1|649.7189|221.1821|77.86306|56.26178|1|6.008526|51.50004|3|6|0.6706517|0|
3/5/2026 2:18:00 PM|Construction Simulator Experience|Daytona Bike Week|4159990578|3|EXC - Truck Loading - 05-03-26-14.18.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|0.00|44.44|50.00|40.00|8.880267|5|1|94.28259|2.916543|6.859108|1.582789|1.910263|4.842733|326.9316|1.354056|10|13|1|853.2104|238.3415|33.70035|35.21389|1|10.19407|77.48373|30|14|0|0|
3/5/2026 2:10:00 PM|Construction Simulator Experience|Daytona Bike Week|8503787203|3|EXC - Truck Loading - 05-03-26-14.10.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|38.89|50.00|40.00|8.136473|3|0|87.85275|2.854492|13.67449|1.333072|1.71815|5.61278|300.39|1.260568|10|5|1|474.1927|242.0518|22.40247|31.71053|0|0|39.56744|29|9|0|0|
3/5/2026 2:09:00 PM|Construction Simulator Experience|Daytona Bike Week|2513600575|3|EXC - Truck Loading - 05-03-26-14.09.xml|False|||100.00|38.89|50.00|48.00|6.22402|0|0|104.4215|2.420992|9.962919|1.403451|1.889286|6.506528|271.3346|1.122481|10|6|1|517.962|218.2969|41.30922|28.51308|0|8.257185|39.03917|8|6|0|0|
3/5/2026 2:08:00 PM|Construction Simulator Experience|Daytona Bike Week|3893386638|3|EXC - Truck Loading - 05-03-26-14.08.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|27.78|50.00|40.00|6.454638|0|0|47.76591|2.001038|31.64097|1.698788|2.567622|2.783689|335.3922|1.381086|10|2|1|119.5172|289.1694|17.63902|14.763|1|1.699664|11.13476|15|6|0|0|
3/5/2026 1:56:00 PM|Construction Simulator Experience|Daytona Bike Week|3366889003|3|EXC - Truck Loading - 05-03-26-13.56.xml|False|||66.67|55.56|25.00|52.00|5.321179|1|0|95.30887|2.193197|4.721843|1.276462|1.806425|5.483186|210.384|0.8674138|10|7|1|656.8068|169.6983|44.4008|38.05256|0|8.025681|38.38379|13|7|1.168386|0|
3/5/2026 1:56:00 PM|Construction Simulator Experience|Daytona Bike Week|3364792073|3|EXC - Truck Loading - 05-03-26-13.56.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|38.89|25.00|36.00|8.506885|0|2|73.09327|2.571263|16.94208|1.754924|2.210766|4.079738|296.4612|1.241893|10|6|1|553.8382|247.1235|24.86224|28.20658|0|5.020763|45.60876|20|9|7.29863|0|
3/5/2026 1:50:00 PM|Construction Simulator Experience|Daytona Bike Week|8382002803|3|EXC - Truck Loading - 05-03-26-13.50.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|44.44|25.00|44.00|7.615593|0|0|80.80122|2.798485|9.597548|1.859138|2.502924|3.372535|380.7257|1.594503|10|12|2|489.7216|336.6228|75.32816|44.65576|0|13.8946|51.79156|19|11|0.0604612|0|
3/5/2026 1:50:00 PM|Construction Simulator Experience|Daytona Bike Week|3219463408|3|EXC - Truck Loading - 05-03-26-13.50.xml|False|||100.00|77.78|50.00|76.00|5.262177|0|0|112.5358|2.442765|5.976663|1.455559|2.01351|7.152352|240.138|1.006032|10|9|1|965.0126|204.7357|80.79718|49.70414|0|13.81389|64.37117|15|8|0|0|
3/5/2026 1:48:00 PM|Construction Simulator Experience|Daytona Bike Week|9102171755|3|EXC - Truck Loading - 05-03-26-13.48.xml|False|||33.33|27.78|25.00|28.00|7.925085|1|0|80.06244|2.311186|9.942109|1.341265|1.625113|3.679427|289.5621|1.215272|10|4|1|321.1593|227.4314|32.56493|20.31472|0|5.497907|25.83211|19|9|3.758047|0|
3/5/2026 1:43:00 PM|Construction Simulator Experience|Daytona Bike Week|5188107362|3|EXC - Truck Loading - 05-03-26-13.43.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|55.56|25.00|56.00|5.940652|0|0|86.93877|2.777142|8.844037|1.719784|2.448043|6.290823|300.2895|1.264164|10|7|1|754.1711|255.3196|58.3341|43.02574|0|10.11704|62.90823|5|7|0.0117266|0|
3/5/2026 1:41:00 PM|Construction Simulator Experience|Daytona Bike Week|5186692647|3|EXC - Truck Loading - 05-03-26-13.41.xml|False|||100.00|72.22|50.00|72.00|6.773809|0|0|97.12422|2.696183|3.568237|1.586421|2.378916|4.117267|245.3607|0.9924579|10|9|1|724.916|204.7946|57.09398|50.94453|0|11.13877|49.40721|8|14|0|0|
3/5/2026 1:35:00 PM|Construction Simulator Experience|Daytona Bike Week|7867992916|3|EXC - Truck Loading - 05-03-26-13.35.xml|False|||66.67|16.67|25.00|24.00|5.375043|0|1|42.99058|2.411403|26.40469|1.040162|1.55221|3.474466|287.7907|1.202903|10|4|3|181.5359|240.1342|32.80321|24.3246|1|3.018064|14.51232|12|4|0.1161076|0|
3/5/2026 1:33:00 PM|Construction Simulator Experience|Daytona Bike Week|8505442256|3|EXC - Truck Loading - 05-03-26-13.33.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|27.78|25.00|36.00|6.094674|0|0|123.8305|1.803458|41.43562|1.012205|1.725608|15.37683|179.8382|0.7372192|10|1|1|307.8133|121.8548|15.7518|6.161159|0|0.9602745|15.37683|3|1|8.073722|0|
3/5/2026 1:26:00 PM|Construction Simulator Experience|Daytona Bike Week|ykd9cy|3|EXC - Truck Loading - 05-03-26-13.26.xml|False|||100.00|77.78|25.00|72.00|6.731488|0|0|108.9485|2.177052|5.506289|1.52709|2.100542|7.371471|254.5305|1.059029|10|8|1|835.3652|209.7707|86.89117|51.08574|0|11.8503|59.06277|11|8|0.0727068|0|
3/5/2026 1:19:00 PM|Construction Simulator Experience|Daytona Bike Week|8287767856|3|EXC - Truck Loading - 05-03-26-13.19.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|27.78|50.00|36.00|7.055133|0|0|72.62377|2.730174|11.77|1.805173|2.644042|3.315121|316.737|1.251716|10|8|3|452.1519|283.5354|61.3647|28.87179|2|7.518099|39.78146|23|7|0|0|
3/5/2026 1:16:00 PM|Construction Simulator Experience|Daytona Bike Week|3852214761|3|EXC - Truck Loading - 05-03-26-13.16.xml|False|||66.67|38.89|25.00|40.00|6.502192|1|0|72.6704|2.303108|13.86732|1.466259|2.107147|4.344519|297.0481|1.239095|10|5|1|368.5661|231.4979|29.33517|16.94912|0|5.645205|30.41163|3|4|3.516933|0|
3/5/2026 1:16:00 PM|Construction Simulator Experience|Daytona Bike Week|3175653744|3|EXC - Truck Loading - 05-03-26-13.16.xml|False|||100.00|50.00|25.00|52.00|6.152149|0|0|92.58199|2.627785|5.408109|1.651933|2.486595|7.528942|306.6057|1.2867|10|8|1|1415.154|263.4802|69.59769|45.95621|0|12.49434|120.5262|12|9|1.558702|0|
3/5/2026 1:11:00 PM|Construction Simulator Experience|Daytona Bike Week|5012916713|3|EXC - Truck Loading - 05-03-26-13.11.xml|False|||33.33|33.33|0.00|28.00|7.929794|0|1|111.5034|2.425091|70.51746|1.078579|1.473481|5.538939|294.4857|1.182608|10|1|2|135.4237|189.5442|16.78255|20.04728|1|1.685565|11.07788|13|4|0.1729332|21.84154|
3/5/2026 1:09:00 PM|Construction Simulator Experience|Daytona Bike Week|6066942766|3|EXC - Truck Loading - 05-03-26-13.09.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|61.11|50.00|60.00|5.414685|1|0|100.1775|2.78478|7.120921|1.177646|1.706818|5.461088|300.0551|1.265509|10|11|1|786.2524|271.6263|90.48561|43.40273|0|14.30043|65.53306|10|10|0|0|
3/5/2026 1:08:00 PM|Construction Simulator Experience|Daytona Bike Week|6063695156|3|EXC - Truck Loading - 05-03-26-13.08.xml|False|||100.00|44.44|50.00|52.00|5.072025|0|0|62.60756|2.20543|8.605085|1.525963|2.054526|3.791674|271.2259|1.136499|10|5|1|403.9381|201.385|50.17115|24.29734|0|6.39526|30.4329|10|7|0|0|
